id,passed
14078,1
14080,1
14084,1
14085,1
14086,1
14087,1
14091,1
14092,1
14093,1
14097,1
14100,1
14101,1
14103,1
14108,1
14112,1
14113,1
14115,1
14118,1
14119,1
14122,1
14130,1
14132,1
14139,1
14144,1
14145,1
14147,1
14148,1
14152,1
14158,1
14159,1
14160,1
14161,1
14163,1
14176,1
14197,1
14207,1
14211,1
14212,1
14218,1
14220,1
14225,1
14230,1
14233,1
14236,1
14238,1
14243,1
14245,1
14247,1
14251,1
14259,1
14262,1
14266,1
14271,1
14272,1
14285,1
14290,1
14293,1
14302,1
14306,1
14316,1
14317,1
14319,1
14324,1
14337,1
14340,1
14345,1
14349,1
14357,1
14359,1
14376,1
14379,1
14383,1
14384,1
14385,1
14394,1
14396,1
14398,1
14400,1
14401,1
14402,1
14418,1
14428,1
14429,1
14437,1
14438,1
14443,1
14454,1
14462,1
14469,1
14473,1
14478,1
14479,1
14488,1
14495,1
14496,1
14498,1
14500,1
14505,1
14510,1
14513,1
14518,1
14541,1
14542,1
14544,1
14549,1
14550,1
14554,1
14563,1
14569,1
14575,1
14580,1
14583,1
14586,1
14595,1
14607,1
14611,1
14614,1
14617,1
14624,1
14631,1
14639,1
14644,1
14650,1
14651,1
14653,1
14654,1
14661,1
14666,1
14682,1
14688,1
14699,1
14702,1
14735,1
14743,1
14746,1
14748,1
14760,1
14763,1
14765,1
14769,1
14771,1
14778,1
14782,1
14785,1
14787,1
14788,1
14795,1
14802,1
14806,1
14807,1
14808,1
14809,1
14814,1
14815,1
14817,1
14819,1
14822,1
14824,1
14828,1
14833,1
14838,1
14839,1
14842,1
14846,1
14847,1
14850,1
14860,1
14865,1
14866,1
14887,1
14889,1
14897,1
14898,1
14899,1
14901,1
14903,1
14904,1
14905,1
14912,1
14913,1
14923,1
14931,1
14933,1
14941,1
14945,1
14954,1
14961,1
14962,1
14976,1
14977,1
14982,1
14984,1
14993,1
14996,1
15003,1
15013,1
15017,1
15021,1
15023,1
15026,1
15029,1
15031,1
15060,1
15077,1
15083,1
15088,1
15090,1
15099,1
15100,1
15107,1
15120,1
15130,1
15131,1
15132,1
15134,1
15136,1
15145,1
15152,1
15153,1
15155,1
15162,1
15164,1
15166,1
15170,1
15179,1
15185,1
15187,1
15189,1
15192,1
15193,1
15197,1
15203,1
15211,1
15213,1
15214,1
15230,1
15238,1
15245,1
15249,1
15250,1
15252,1
15259,1
15261,1
15264,1
15272,1
15273,1
15293,1
15302,1
15303,1
15307,1
15312,1
15313,1
15319,1
15322,1
15329,1
15331,1
15333,1
15337,1
15338,1
15343,1
15351,1
15354,1
15358,1
15376,1
15381,1
15383,1
15386,1
15387,1
15389,1
15399,1
15404,1
15406,1
15410,1
15419,1
15420,1
15422,1
15423,1
15425,1
15426,1
15427,1
15429,1
15430,1
15432,1
15434,1
15450,1
15453,1
15459,1
15461,1
15463,1
15465,1
15469,1
15485,1
15489,1
15494,1
15497,1
15505,1
15512,1
15515,1
15516,1
15517,1
15518,1
15529,1
15534,1
15536,1
15563,1
15567,1
15578,1
15583,1
15586,1
15587,1
15595,1
15598,1
15602,1
15603,1
15607,1
15611,1
15612,1
15613,1
15619,1
15620,1
15622,1
15623,1
15625,1
15628,1
15639,1
15650,1
15656,1
15659,1
15660,1
15661,1
15662,1
15674,1
15676,1
15686,1
15689,1
15690,1
15693,1
15697,1
15698,1
15701,1
15702,1
15706,1
15707,1
15710,1
15711,1
15725,1
15734,1
15738,1
15741,1
15749,1
15750,1
15754,1
15770,1
15771,1
15773,1
15780,1
15782,1
15794,1
15795,1
15797,1
15808,1
15810,1
15819,1
15832,1
15839,1
15846,1
15850,1
15854,1
15856,1
15857,1
15858,1
15862,1
15863,1
15864,1
15865,1
15866,1
15874,1
15882,1
15890,1
15892,1
15900,1
15901,1
15911,1
15915,1
15916,1
15921,1
15925,1
15934,1
15938,1
15945,1
15957,1
15960,1
15978,1
15985,1
15997,1
16002,1
16009,1
16012,1
16020,1
16026,1
16029,1
16040,1
16047,1
16054,1
16065,1
16069,1
16072,1
16078,1
16084,1
16086,1
16098,1
16099,1
16101,1
16103,1
16106,1
16110,1
16111,1
16119,1
16120,1
16122,1
16123,1
16124,1
16126,1
16132,1
16139,1
16140,1
16144,1
16159,1
16170,1
16172,1
16174,1
16187,1
16197,1
16199,1
16202,1
16203,1
16205,1
16208,1
16213,1
16216,1
16217,1
16218,1
16220,1
16227,1
16231,1
16233,1
16235,1
16236,1
16239,1
16244,1
16247,1
16249,1
16255,1
16262,1
16269,1
16272,1
16284,1
16285,1
16289,1
16291,1
16298,1
16301,1
16307,1
16313,1
16316,1
16317,1
16319,1
16320,1
16326,1
16330,1
16336,1
16337,1
16345,1
16352,1
16354,1
16359,1
16368,1
16374,1
16387,1
16409,1
16410,1
16413,1
16414,1
16417,1
16420,1
16430,1
16435,1
16443,1
16452,1
16456,1
16461,1
16467,1
16469,1
16473,1
16476,1
16478,1
16487,1
16493,1
16497,1
16498,1
16499,1
16510,1
16511,1
16516,1
16517,1
16526,1
16528,1
16533,1
16534,1
16541,1
16544,1
16547,1
16548,1
16550,1
16551,1
16560,1
16564,1
16566,1
16568,1
16572,1
16573,1
16575,1
16579,1
16586,1
16598,1
16604,1
16606,1
16609,1
16611,1
16614,1
16618,1
16625,1
16631,1
16632,1
16633,1
16652,1
16656,1
16657,1
16659,1
16673,1
16677,1
16682,1
16683,1
16685,1
16688,1
16690,1
16691,1
16693,1
16701,1
16703,1
16714,1
16715,1
16716,1
16719,1
16732,1
16736,1
16751,1
16752,1
16763,1
16765,1
16767,1
16782,1
16785,1
16794,1
16801,1
16812,1
16814,1
16817,1
16822,1
16829,1
16832,1
16836,1
16844,1
16845,1
16850,1
16862,1
16864,1
16868,1
16876,1
16878,1
16879,1
16884,1
16893,1
16895,1
16896,1
16897,1
16899,1
16906,1
16908,1
16911,1
16918,1
16926,1
16929,1
16947,1
16954,1
16959,1
16966,1
16967,1
16968,1
16971,1
16975,1
16977,1
16983,1
16994,1
16997,1
16998,1
17001,1
17002,1
17012,1
17015,1
17016,1
17018,1
17021,1
17025,1
17030,1
17038,1
17058,1
17059,1
17061,1
17067,1
17068,1
17073,1
17075,1
17086,1
17098,1
17103,1
17105,1
17106,1
17111,1
17112,1
17123,1
17132,1
17140,1
17144,1
17159,1
17163,1
17169,1
17177,1
17179,1
17184,1
17187,1
17191,1
17195,1
17197,1
17202,1
17204,1
17207,1
17210,1
17217,1
17226,1
17230,1
17237,1
17243,1
17244,1
17245,1
17247,1
17253,1
17255,1
17258,1
17262,1
17270,1
17272,1
17274,1
17278,1
17280,1
17287,1
17288,1
17291,1
17301,1
17304,1
17320,1
17321,1
17330,1
17333,1
17336,1
17339,1
17342,1
17346,1
17349,1
17351,1
17353,1
17356,1
17360,1
17365,1
17369,1
17376,1
17379,1
17396,1
17397,1
17416,1
17424,1
17428,1
17430,1
17437,1
17444,1
17446,1
17450,1
17454,1
17457,1
17459,1
17463,1
17470,1
17471,1
17476,1
17477,1
17497,1
17512,1
17514,1
17523,1
17539,1
17541,1
17545,1
17551,1
17555,1
17562,1
17567,1
17569,1
17577,1
17578,1
17579,1
17581,1
17582,1
17585,1
17586,1
17591,1
17595,1
17604,1
17614,1
17616,1
17617,1
17618,1
17622,1
17626,1
17629,1
17630,1
17636,1
17639,1
17646,1
17660,1
17668,1
17670,1
17673,1
17697,1
17713,1
17714,1
17718,1
17720,1
17722,1
17723,1
17726,1
17729,1
17730,1
17731,1
17738,1
17744,1
17746,1
17755,1
17758,1
17779,1
17784,1
17785,1
17787,1
17788,1
17794,1
17795,1
17796,1
17803,1
17805,1
17806,1
17820,1
17828,1
17830,1
17832,1
17834,1
17843,1
17846,1
17851,1
17852,1
17860,1
17871,1
17877,1
17881,1
17890,1
17895,1
17896,1
17902,1
17903,1
17907,1
17912,1
17915,1
17921,1
17922,1
17927,1
17929,1
17936,1
17943,1
17944,1
17947,1
17962,1
17965,1
17972,1
17973,1
17976,1
17978,1
17983,1
17986,1
17990,1
17999,1
18001,1
18002,1
18004,1
18005,1
18007,1
18010,1
18023,1
18028,1
18035,1
18044,1
18046,1
18047,1
18055,1
18056,1
18058,1
18064,1
18072,1
18078,1
18079,1
18083,1
18085,1
18088,1
18089,1
18102,1
18107,1
18115,1
18119,1
18120,1
18129,1
18131,1
18141,1
18150,1
18165,1
18173,1
18174,1
18181,1
18189,1
18190,1
18194,1
18196,1
18200,1
18204,1
18205,1
18210,1
18227,1
18240,1
18244,1
18256,1
18263,1
18264,1
18276,1
18279,1
18287,1
18288,1
18292,1
18303,1
18304,1
18311,1
18313,1
18318,1
18327,1
18333,1
18336,1
18337,1
18339,1
18342,1
18348,1
18357,1
18358,1
18363,1
18371,1
18384,1
18392,1
18393,1
18398,1
18401,1
18409,1
18426,1
18431,1
18432,1
18433,1
18435,1
18439,1
18441,1
18443,1
18446,1
18454,1
18471,1
18474,1
18476,1
18482,1
18483,1
18489,1
18491,1
18495,1
18501,1
18506,1
18509,1
18510,1
18511,1
18513,1
18514,1
18528,1
18529,1
18536,1
18540,1
18543,1
18547,1
18553,1
18559,1
18562,1
18563,1
18571,1
18572,1
18574,1
18577,1
18578,1
18582,1
18591,1
18593,1
18599,1
18602,1
18606,1
18609,1
18627,1
18630,1
18642,1
18648,1
18649,1
18651,1
18654,1
18657,1
18661,1
18665,1
18667,1
18677,1
18686,1
18690,1
18697,1
18701,1
18705,1
18706,1
18709,1
18711,1
18723,1
18725,1
18729,1
18730,1
18732,1
18733,1
18734,1
18748,1
18753,1
18757,1
18759,1
18765,1
18772,1
18778,1
18785,1
18794,1
18797,1
18801,1
18803,1
18806,1
18807,1
18811,1
18815,1
18818,1
18819,1
18820,1
18826,1
18828,1
18830,1
18835,1
18837,1
18838,1
18839,1
18840,1
18842,1
18843,1
18851,1
18854,1
18856,1
18859,1
18869,1
18872,1
18873,1
18881,1
18884,1
18886,1
18887,1
18892,1
18894,1
18901,1
18907,1
18913,1
18921,1
18925,1
18929,1
18932,1
18934,1
18937,1
18949,1
18952,1
18956,1
18957,1
18958,1
18961,1
18972,1
18973,1
18975,1
18976,1
18977,1
18978,1
18981,1
18990,1
18993,1
18996,1
19006,1
19012,1
19016,1
19038,1
19044,1
19059,1
19063,1
19064,1
19066,1
19068,1
19071,1
19083,1
19085,1
19088,1
19090,1
19098,1
19099,1
19101,1
19103,1
19116,1
19119,1
19129,1
19130,1
19134,1
19139,1
19143,1
19148,1
19153,1
19173,1
19174,1
19195,1
19199,1
19200,1
19204,1
19208,1
19211,1
19214,1
19224,1
19228,1
19231,1
19232,1
19237,1
19238,1
19248,1
19251,1
19253,1
19254,1
19255,1
19264,1
19265,1
19268,1
19272,1
19273,1
19274,1
19276,1
19277,1
19278,1
19279,1
19283,1
19286,1
19287,1
19289,1
19293,1
19294,1
19297,1
19300,1
19302,1
19306,1
19317,1
19330,1
19332,1
19351,1
19352,1
19365,1
19368,1
19370,1
19371,1
19375,1
19376,1
19378,1
19380,1
19382,1
19383,1
19384,1
19386,1
19389,1
19400,1
19401,1
19402,1
19405,1
19406,1
19411,1
19413,1
19414,1
19417,1
19427,1
19434,1
19439,1
19440,1
19442,1
19444,1
19448,1
19450,1
19451,1
19455,1
19460,1
19465,1
19466,1
19468,1
19473,1
19474,1
19481,1
19485,1
19487,1
19489,1
19491,1
19494,1
19507,1
19510,1
19512,1
19516,1
19522,1
19523,1
19525,1
19546,1
19547,1
19553,1
19557,1
19563,1
19564,1
19568,1
19573,1
19582,1
19585,1
19589,1
19590,1
19592,1
19595,1
19598,1
19602,1
19631,1
19632,1
19646,1
19647,1
19651,1
19654,1
19657,1
19665,1
19667,1
19668,1
19674,1
19675,1
19684,1
19696,1
19698,1
19703,1
19705,1
19706,1
19712,1
19723,1
19734,1
19736,1
19741,1
19754,1
19755,1
19763,1
19767,1
19771,1
19773,1
19778,1
19779,1
19781,1
19782,1
19784,1
19797,1
19802,1
19803,1
19805,1
19806,1
19808,1
19812,1
19818,1
19842,1
19844,1
19848,1
19850,1
19858,1
19862,1
19866,1
19870,1
19871,1
19873,1
19874,1
19884,1
19896,1
19898,1
19911,1
19923,1
19924,1
19925,1
19942,1
19949,1
19950,1
19952,1
19955,1
19956,1
19958,1
19965,1
19970,1
19972,1
19973,1
19980,1
19981,1
19984,1
19986,1
19996,1
19997,1
20013,1
20017,1
20021,1
20028,1
20033,1
20035,1
20039,1
20040,1
20042,1
20048,1
20058,1
20066,1
20068,1
20069,1
20077,1
20083,1
20089,1
20114,1
20128,1
20130,1
20134,1
20135,1
20137,1
20139,1
20141,1
20143,1
20144,1
20147,1
20150,1
20152,1
20156,1
20160,1
20161,1
20172,1
20173,1
20174,1
20175,1
20177,1
20181,1
20182,1
20186,1
20191,1
20195,1
20196,1
20200,1
20203,1
20204,1
20211,1
20216,1
20220,1
20222,1
20229,1
20230,1
20234,1
20239,1
20245,1
20248,1
20251,1
20252,1
20275,1
20278,1
20281,1
20287,1
20294,1
20295,1
20300,1
20301,1
20303,1
20308,1
20311,1
20317,1
20318,1
20320,1
20321,1
20335,1
20339,1
20345,1
20351,1
20369,1
20372,1
20376,1
20381,1
20394,1
20395,1
20402,1
20405,1
20406,1
20407,1
20408,1
20415,1
20416,1
20421,1
20426,1
20430,1
20431,1
20434,1
20445,1
20460,1
20464,1
20468,1
20469,1
20470,1
20471,1
20476,1
20485,1
20502,1
20503,1
20509,1
20512,1
20517,1
20520,1
20525,1
20542,1
20543,1
20544,1
20545,1
20553,1
20554,1
20558,1
20559,1
20565,1
20574,1
20575,1
20580,1
20586,1
20589,1
20591,1
20615,1
20620,1
20633,1
20637,1
20647,1
20655,1
20657,1
20658,1
20667,1
20680,1
20687,1
20688,1
20690,1
20694,1
20698,1
20699,1
20702,1
20704,1
20709,1
20724,1
20728,1
20732,1
20743,1
20752,1
20753,1
20757,1
20760,1
20772,1
20773,1
20774,1
20781,1
20788,1
20791,1
20794,1
20816,1
20817,1
20822,1
20831,1
20834,1
20838,1
20848,1
20849,1
20854,1
20855,1
20859,1
20860,1
20865,1
20869,1
20871,1
20873,1
20876,1
